state_fips,state_abbr,total_weighted_respondents,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6,prob_cluster_7,prob_cluster_8,prob_cluster_9,first_choice_RH,first_choice_MW,first_choice_MRJ,first_choice_BE,first_choice_CO,first_choice_DH,first_choice_LK,first_choice_ZN,first_choice_JR
13,GA,1472.3908250832314,0.1854153116276501,0.16308445993572876,0.17120656454213182,0.0741349891001527,0.08626191909041724,0.096161569256301,0.1181168105539972,0.04985969367961807,0.032859545272296536,0.0228991369417065,0.13580879687023376,0.14160935899315344,0.11736946019819626,0.048821407500676005,0.13418782368239568,0.10879084386463173,0.12417503710925383,0.10005562006609223,0.08918165171536716
15,HI,203.14709000166366,0.17108405849938496,0.23147354641719498,0.11038188953400474,0.03539291021132822,0.15478440131547624,0.1072756776172039,0.05424136985515535,0.09074132814442311,0.024620781399219263,0.020004037006609195,0.19732998872105909,0.05093241756111172,0.11885564568819977,0.11174086094359593,0.13854753649720528,0.06695413361329047,0.10793101652687476,0.12265484802486312,0.08505355242379989
16,ID,325.3257376171863,0.20463126520678573,0.09963089124335596,0.09876664136983487,0.11802022446045173,0.06771348154331189,0.1682708938292832,0.11596533728371589,0.032011284620680654,0.06327144299049374,0.031718537452086235,0.12859906196813486,0.07692001974678404,0.08843589647571348,0.11526947659169852,0.17537781419639095,0.1166675272977428,0.1419865589974643,0.08200664982494517,0.07473699490112576
17,IL,1460.3318361668644,0.1694762314632719,0.14751637888936087,0.11122412586928143,0.07031022576289941,0.10912528356107526,0.09711397398545024,0.10621777000861982,0.06590167285406419,0.06060214443856429,0.06251219316741254,0.14019825532392394,0.1309597118970508,0.11010936949761198,0.08502451897667235,0.09498564417754748,0.12234492903785504,0.1317664545458033,0.08975512298707874,0.0948559935564564
18,IN,994.9890932957763,0.19892570421824254,0.13636087916115552,0.13516936118677372,0.10344310424846466,0.07687500326701606,0.11049083235029818,0.09935432945830594,0.05382922066793847,0.05018115831488827,0.03537040712691661,0.15792531258712122,0.11428188979739971,0.10299897469289819,0.10772639920536915,0.115778183237369,0.10338986189223655,0.15227059550760755,0.08077591798833875,0.06485286509165994
19,IA,446.7912192181343,0.1851035748871191,0.14245954265550112,0.12618605839049882,0.10517091814089673,0.06169812839022732,0.10993831935396098,0.12063546253063327,0.0551372914626021,0.06446609449542472,0.029204609693135538,0.1138784433916096,0.10922334305581734,0.1702552838935504,0.10171683090749266,0.08310601059270616,0.1101890004750522,0.18742264087457317,0.06431486150900972,0.059893585300188526
20,KS,372.6996859218709,0.22446507011734318,0.10596213308116399,0.14493820019306228,0.08775738281608654,0.10685749925847142,0.1129607332276942,0.08264991536247564,0.021293984312756982,0.06904442910607443,0.044070652524871176,0.1000334512302729,0.08592728965064766,0.13525257539513244,0.12119012921669986,0.067636225289945,0.11467556113706381,0.14101285158292473,0.15643820059410968,0.07783371590320388
21,KY,717.9252799112746,0.209003631360063,0.1337945980884959,0.14331458720242984,0.1087827235927458,0.05923365178830753,0.12367712866425966,0.0990247600465002,0.05185857215303708,0.04607041760325513,0.025239929500905697,0.17467507329368057,0.08620006317009309,0.1513988297623525,0.1347170276353808,0.09611895637213459,0.09013516772156102,0.14793895508470792,0.05200380821403977,0.06681211874604967
22,LA,508.4085817640956,0.19994036467489726,0.10549893831331408,0.1814434686659227,0.11725177546274677,0.045056229733150654,0.08350959929645116,0.14513511072845314,0.047869656481208486,0.03384045810708984,0.04045439853676584,0.13444901516676477,0.12759821973312271,0.13068807610199182,0.08432095837633735,0.11976817899661574,0.13726341850772567,0.10623287488648704,0.07517171916533691,0.0845075390656181
23,ME,243.15825432865347,0.13627169928320618,0.1479276504246746,0.08979900147531426,0.071515022923328,0.13464629505629583,0.1473827701274051,0.07705023713443568,0.05176007829161887,0.07410430760383982,0.0695429376798816,0.13862703833092985,0.10177729145252278,0.15134731180435315,0.10686387533530825,0.09768633918355454,0.11655595593850503,0.10215120629800943,0.06388346706311258,0.12110751459370453
