diagnostic,phase,candidate_code,candidate_name,raw_votes,vote_pct,status,pod,votes_from_pod,pod_total_votes,pct_of_pod,finalist_national_total,pct_of_finalist_total,straddler_code,straddler_name,platonic_code,platonic_name,platonic_secondary_code,straddler_pct,platonic_pct,platonic_secondary_pct,delta_vs_primary,eliminated_code,eliminated_name,winnowing_point,transfer_type,dest_code,dest_name,transferred_votes,pct_of_eliminated_total,candidate_a,candidate_b,votes_a_beats_b,votes_b_beats_a,winner,margin,margin_pct,lock_order,locked,rp_winner_overall
trajectories,After_Pod_BD,STY_SD,STY/SD,0.0,0.0,eliminated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trajectories,After_Pod_BD,REF_STY,REF/STY,0.0,0.0,eliminated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trajectories,After_Pod_BD,CON_REF,CON/REF,0.0,0.0,eliminated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trajectories,After_Pod_BD,SD_LIB,SD/LIB,0.0,0.0,eliminated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trajectories,After_Pod_BD,SD_CTR,SD/CTR,9671.572,21.1951,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,CON_STY,,,,,Retail,322.8513,2080.2284,15.52,7957.5313,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,STY_REF,,,,,Retail,437.4898,2080.2284,21.0309,8692.4122,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,SD_CTR,,,,,Retail,503.6618,2080.2284,24.2119,9671.572,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,SD_CON,,,,,Retail,392.2518,2080.2284,18.8562,9809.1093,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,CON_SD,,,,,Retail,423.9737,2080.2284,20.3811,9500.5174,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,CON_STY,,,,,A,1751.3763,9825.7402,17.8244,7957.5313,22.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,STY_REF,,,,,A,1762.3201,9825.7402,17.9357,8692.4122,20.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,SD_CTR,,,,,A,2248.0907,9825.7402,22.8796,9671.572,23.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,SD_CON,,,,,A,2073.7813,9825.7402,21.1056,9809.1093,21.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,CON_SD,,,,,A,1990.1717,9825.7402,20.2547,9500.5174,20.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,CON_STY,,,,,C,1583.1372,9179.5302,17.2464,7957.5313,19.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,STY_REF,,,,,C,1758.0595,9179.5302,19.152,8692.4122,20.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,SD_CTR,,,,,C,1940.0902,9179.5302,21.135,9671.572,20.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,SD_CON,,,,,C,1960.1116,9179.5302,21.3531,9809.1093,19.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,CON_SD,,,,,C,1938.1317,9179.5302,21.1136,9500.5174,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,CON_STY,,,,,B,2139.6169,11781.4818,18.1608,7957.5313,26.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,STY_REF,,,,,B,2202.3935,11781.4818,18.6937,8692.4122,25.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,SD_CTR,,,,,B,2281.1059,11781.4818,19.3618,9671.572,23.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,SD_CON,,,,,B,2646.9516,11781.4818,22.4671,9809.1093,26.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,CON_SD,,,,,B,2511.414,11781.4818,21.3166,9500.5174,26.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,CON_STY,,,,,D,2160.5496,12764.1616,16.9267,7957.5313,27.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,STY_REF,,,,,D,2532.1493,12764.1616,19.838,8692.4122,29.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,SD_CTR,,,,,D,2698.6234,12764.1616,21.1422,9671.572,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,SD_CON,,,,,D,2736.013,12764.1616,21.4351,9809.1093,27.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo_breakdown,,CON_SD,,,,,D,2636.8263,12764.1616,20.658,9500.5174,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,Retail,,,,,,SD_STY,SD/STY,MW,SD,MRJ,4.617,4.378,3.8673,0.239,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,A,,,,,,SD_STY,SD/STY,MW,SD,MRJ,4.4805,5.368,5.2633,-0.8876,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,C,,,,,,SD_STY,SD/STY,MW,SD,MRJ,4.4523,4.9982,4.1904,-0.5459,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,B,,,,,,SD_STY,SD/STY,MW,SD,MRJ,4.0259,4.5262,5.1047,-0.5003,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,D,,,,,,SD_STY,SD/STY,MW,SD,MRJ,4.0667,4.9763,4.5588,-0.9096,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,Retail,,,,,,CON_CTR,CON/CTR,RH,CON,LK,5.8985,4.2348,4.9059,1.6637,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,A,,,,,,CON_CTR,CON/CTR,RH,CON,LK,6.2762,6.0026,5.3199,0.2736,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,C,,,,,,CON_CTR,CON/CTR,RH,CON,LK,5.8313,5.6546,4.3701,0.1767,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,B,,,,,,CON_CTR,CON/CTR,RH,CON,LK,6.1238,6.4567,4.4001,-0.3329,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,D,,,,,,CON_CTR,CON/CTR,RH,CON,LK,4.7842,6.371,3.8838,-1.5868,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,Retail,,,,,,CON_SD,CON/SD,RH,CON,MW,6.8684,4.2348,4.378,2.6336,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,A,,,,,,CON_SD,CON/SD,RH,CON,MW,5.5236,6.0026,5.368,-0.479,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,C,,,,,,CON_SD,CON/SD,RH,CON,MW,5.8501,5.6546,4.9982,0.1955,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,B,,,,,,CON_SD,CON/SD,RH,CON,MW,5.5088,6.4567,4.5262,-0.9479,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,D,,,,,,CON_SD,CON/SD,RH,CON,MW,6.0371,6.371,4.9763,-0.3339,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,Retail,,,,,,CON_STY,CON/STY,RH,CON,MRJ,5.9752,4.2348,3.8673,1.7404,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,A,,,,,,CON_STY,CON/STY,RH,CON,MRJ,5.3509,6.0026,5.2633,-0.6517,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,C,,,,,,CON_STY,CON/STY,RH,CON,MRJ,5.0238,5.6546,4.1904,-0.6309,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,B,,,,,,CON_STY,CON/STY,RH,CON,MRJ,5.8466,6.4567,5.1047,-0.6102,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,D,,,,,,CON_STY,CON/STY,RH,CON,MRJ,4.9189,6.371,4.5588,-1.4521,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,Retail,,,,,,STY_REF,STY/REF,MRJ,STY,DH,4.8357,3.8673,4.2177,0.9684,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,A,,,,,,STY_REF,STY/REF,MRJ,STY,DH,3.9518,5.2633,3.6873,-1.3116,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,C,,,,,,STY_REF,STY/REF,MRJ,STY,DH,4.4242,4.1904,4.1309,0.2338,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,B,,,,,,STY_REF,STY/REF,MRJ,STY,DH,4.1418,5.1047,5.0276,-0.9629,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,D,,,,,,STY_REF,STY/REF,MRJ,STY,DH,4.8407,4.5588,4.0568,0.2819,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,Retail,,,,,,SD_CON,SD/CON,MW,SD,RH,6.3824,4.378,4.2348,2.0044,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,A,,,,,,SD_CON,SD/CON,MW,SD,RH,4.7557,5.368,6.0026,-0.6123,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,C,,,,,,SD_CON,SD/CON,MW,SD,RH,5.9501,4.9982,5.6546,0.9519,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,B,,,,,,SD_CON,SD/CON,MW,SD,RH,5.0403,4.5262,6.4567,0.5141,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,D,,,,,,SD_CON,SD/CON,MW,SD,RH,4.9552,4.9763,6.371,-0.0211,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,Retail,,,,,,STY_SD,STY/SD,MRJ,STY,MW,7.8896,3.8673,4.378,4.0223,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,A,,,,,,STY_SD,STY/SD,MRJ,STY,MW,4.9042,5.2633,5.368,-0.3592,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,C,,,,,,STY_SD,STY/SD,MRJ,STY,MW,3.9748,4.1904,4.9982,-0.2156,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,B,,,,,,STY_SD,STY/SD,MRJ,STY,MW,4.6341,5.1047,4.5262,-0.4706,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,D,,,,,,STY_SD,STY/SD,MRJ,STY,MW,5.3838,4.5588,4.9763,0.825,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,Retail,,,,,,REF_STY,REF/STY,DH,REF,MRJ,3.486,4.2177,3.8673,-0.7317,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,A,,,,,,REF_STY,REF/STY,DH,REF,MRJ,3.7033,3.6873,5.2633,0.016,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,C,,,,,,REF_STY,REF/STY,DH,REF,MRJ,4.6876,4.1309,4.1904,0.5566,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,B,,,,,,REF_STY,REF/STY,DH,REF,MRJ,4.3668,5.0276,5.1047,-0.6608,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,D,,,,,,REF_STY,REF/STY,DH,REF,MRJ,4.5584,4.0568,4.5588,0.5016,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,Retail,,,,,,CON_REF,CON/REF,RH,CON,DH,4.6088,4.2348,4.2177,0.374,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,A,,,,,,CON_REF,CON/REF,RH,CON,DH,5.5687,6.0026,3.6873,-0.4339,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,C,,,,,,CON_REF,CON/REF,RH,CON,DH,6.2633,5.6546,4.1309,0.6087,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,B,,,,,,CON_REF,CON/REF,RH,CON,DH,5.9924,6.4567,5.0276,-0.4643,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,D,,,,,,CON_REF,CON/REF,RH,CON,DH,5.1166,6.371,4.0568,-1.2544,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,Retail,,,,,,SD_LIB,SD/LIB,MW,SD,CO,3.2684,4.378,5.1735,-1.1095,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,A,,,,,,SD_LIB,SD/LIB,MW,SD,CO,5.825,5.368,5.0932,0.457,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,C,,,,,,SD_LIB,SD/LIB,MW,SD,CO,5.3078,4.9982,5.7719,0.3096,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,B,,,,,,SD_LIB,SD/LIB,MW,SD,CO,4.8845,4.5262,4.7759,0.3583,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,D,,,,,,SD_LIB,SD/LIB,MW,SD,CO,5.3994,4.9763,5.9463,0.4231,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,Retail,,,,,,SD_CTR,SD/CTR,MW,SD,LK,5.7827,4.378,4.9059,1.4048,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,A,,,,,,SD_CTR,SD/CTR,MW,SD,LK,5.4751,5.368,5.3199,0.1071,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,C,,,,,,SD_CTR,SD/CTR,MW,SD,LK,4.5702,4.9982,4.3701,-0.428,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,B,,,,,,SD_CTR,SD/CTR,MW,SD,LK,5.0172,4.5262,4.4001,0.4909,,,,,,,,,,,,,,,,,,
straddler_analysis,,,,,,,D,,,,,,SD_CTR,SD/CTR,MW,SD,LK,4.6325,4.9763,3.8838,-0.3438,,,,,,,,,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,BE,NAT,After_Retail_Six,elimination,ZN,DSA,150.5123,100.0,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CO,LIB,After_Pod_A,surplus,MW,SD,49.7637,4.05,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CO,LIB,After_Pod_A,surplus,SD_STY,SD/STY,30.5304,2.49,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CO,LIB,After_Pod_A,surplus,SD_CON,SD/CON,26.1262,2.13,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CO,LIB,After_Pod_BD,elimination,SD_CTR,SD/CTR,2478.4129,39.85,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CO,LIB,After_Pod_BD,elimination,SD_CON,SD/CON,1909.5553,30.71,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CO,LIB,After_Pod_BD,elimination,CON_SD,CON/SD,1604.3409,25.8,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CO,LIB,After_Pod_C,surplus,SD_CTR,SD/CTR,34.0374,1.4,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CO,LIB,After_Pod_C,surplus,SD_CON,SD/CON,27.6748,1.14,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CO,LIB,After_Pod_C,surplus,CON_SD,CON/SD,21.7639,0.89,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CO,LIB,After_Retail_Six,surplus,MW,SD,0.1978,0.12,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CO,LIB,After_Retail_Six,surplus,SD_STY,SD/STY,0.1501,0.09,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CO,LIB,After_Retail_Six,surplus,LK,CTR,0.127,0.08,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_CTR,CON/CTR,After_Pod_A,surplus,CON_STY,CON/STY,30.1062,2.51,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_CTR,CON/CTR,After_Pod_A,surplus,CON_SD,CON/SD,27.0345,2.25,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_CTR,CON/CTR,After_Pod_A,surplus,SD_CON,SD/CON,23.7386,1.98,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_CTR,CON/CTR,After_Retail_Six,surplus,CON_REF,CON/REF,10.692,5.31,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_CTR,CON/CTR,After_Retail_Six,surplus,CON_SD,CON/SD,9.3571,4.65,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_CTR,CON/CTR,After_Retail_Six,surplus,BE,NAT,4.5595,2.27,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_REF,CON/REF,After_Pod_A,surplus,STY_REF,STY/REF,40.1059,3.28,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_REF,CON/REF,After_Pod_A,surplus,CON_SD,CON/SD,24.1303,1.98,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_REF,CON/REF,After_Pod_A,surplus,CON_STY,CON/STY,23.9114,1.96,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_REF,CON/REF,After_Pod_C,surplus,CON_STY,CON/STY,5.6859,0.24,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_REF,CON/REF,After_Pod_C,surplus,CON_SD,CON/SD,4.4149,0.19,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_REF,CON/REF,After_Pod_C,surplus,CON_CTR,CON/CTR,4.376,0.19,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_REF,CON/REF,After_Retail_Six,surplus,SD_STY,SD/STY,42.5894,19.14,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_REF,CON/REF,After_Retail_Six,surplus,BE,NAT,13.5431,6.09,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_REF,CON/REF,After_Retail_Six,surplus,MW,SD,5.3378,2.4,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_SD,CON/SD,After_Pod_A,surplus,SD_CON,SD/CON,40.7479,3.56,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_SD,CON/SD,After_Pod_A,surplus,MW,SD,11.5512,1.01,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_SD,CON/SD,After_Pod_A,surplus,SD_STY,SD/STY,9.976,0.87,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_SD,CON/SD,After_Pod_BD,surplus,CON_STY,CON/STY,814.6574,8.5,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_SD,CON/SD,After_Pod_BD,surplus,STY_REF,STY/REF,717.5075,7.49,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_SD,CON/SD,After_Pod_BD,surplus,CON_REF,CON/REF,446.6493,4.66,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_SD,CON/SD,After_Pod_C,surplus,SD_CON,SD/CON,13.2302,0.56,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_SD,CON/SD,After_Pod_C,surplus,CON_CTR,CON/CTR,8.6832,0.37,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_SD,CON/SD,After_Retail_Six,surplus,CON_REF,CON/REF,5.8909,3.23,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_SD,CON/SD,After_Retail_Six,surplus,SD_CON,SD/CON,4.5684,2.51,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_SD,CON/SD,After_Retail_Six,surplus,SD_STY,SD/STY,2.8295,1.55,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_STY,CON/STY,After_Pod_A,surplus,CON_SD,CON/SD,11.8516,1.06,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_STY,CON/STY,After_Pod_A,surplus,SD_CON,SD/CON,11.1106,0.99,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_STY,CON/STY,After_Pod_A,surplus,STY_SD,STY/SD,7.0339,0.63,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_STY,CON/STY,After_Pod_BD,surplus,CON_REF,CON/REF,118.0402,1.53,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_STY,CON/STY,After_Pod_C,surplus,SD_CON,SD/CON,96.2567,3.53,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_STY,CON/STY,After_Pod_C,surplus,CON_CTR,CON/CTR,88.1769,3.23,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_STY,CON/STY,After_Pod_C,surplus,CON_SD,CON/SD,86.2612,3.16,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_STY,CON/STY,After_Retail_Six,surplus,STY_REF,STY/REF,3.2121,1.86,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_STY,CON/STY,After_Retail_Six,surplus,CON_REF,CON/REF,2.0274,1.17,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,,,,,,,CON_STY,CON/STY,After_Retail_Six,surplus,CON_SD,CON/SD,1.7823,1.03,,,,,,,,,,
