state_fips,state_abbr,total_weighted_respondents,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6,prob_cluster_7,prob_cluster_8,prob_cluster_9,first_choice_RH,first_choice_MW,first_choice_MRJ,first_choice_BE,first_choice_CO,first_choice_DH,first_choice_LK,first_choice_ZN,first_choice_JR,first_choice_SD_STY,first_choice_CON_CTR,first_choice_CON_SD,first_choice_CON_STY,first_choice_STY_REF,first_choice_SD_CON,first_choice_STY_SD,first_choice_REF_STY,first_choice_CON_REF,first_choice_SD_LIB,first_choice_SD_CTR
27,MN,714.0147451905302,0.14898233312684017,0.14405837276603714,0.08189010159102578,0.08218313633662191,0.13635766637752839,0.12177046743922418,0.07224634713420063,0.07303221460392828,0.041230896988083264,0.0982484636365102,0.04076228140223413,0.055356112084032114,0.014532538393223627,0.06150057958524582,0.06367909432748989,0.02995368751777704,0.033138717666890354,0.044290688388296334,0.07095996589050378,0.06648440630585553,0.04219347448740074,0.06095321837150304,0.05935902592946074,0.033939809926081026,0.048783078381301255,0.017520265118121228,0.08302404743403732,0.03998925181076431,0.08537105388734774,0.0482087030924341
28,MS,444.2501713864426,0.18223941305599736,0.12725330243678493,0.2647117805377931,0.0765180124546201,0.03216753316545722,0.11351915763644388,0.09168282544312965,0.07614884524737388,0.02845978830381411,0.007299341718585738,0.0487659205743194,0.059305670158037,0.07154696186685792,0.0273688883713103,0.0424567336295867,0.03725131248398611,0.05315147733442623,0.037904773540494825,0.004474474680985014,0.040135838801163295,0.04131423837531558,0.05706081926309991,0.08709773836285414,0.04035622822657616,0.04491424310580457,0.11853995761482775,0.030867731006077485,0.10462760453328869,0.007669592083602629,0.04518979598738635
29,MO,950.7300393248061,0.19808582708266967,0.14148109155270389,0.1672368130881573,0.09879987917307202,0.06729533482332442,0.09819776651644699,0.08855895087442124,0.037278060298496236,0.07468001979555336,0.028386256795154784,0.07782397691433923,0.02191752940443783,0.049445411844619515,0.06295605792647115,0.04876122046344464,0.04218412963285814,0.03556431654429936,0.05570300107960105,0.018115690507151467,0.056858185102315585,0.05021523055595255,0.07191347890850938,0.0558250465513237,0.04548728526289108,0.07350959560769696,0.054956652378624946,0.04712121737782749,0.05246970384698448,0.03644937077069784,0.04272289931995364
30,MT,257.38114259017533,0.18128630096008816,0.13920585444643216,0.14428481161559073,0.15624032915053004,0.10211828574630755,0.08197134311655674,0.0967638866915935,0.01606763647976912,0.050079381922579214,0.03198216987055256,0.054840547983690056,0.008207259955631594,0.041176923095040736,0.1035640719801602,0.10107439738122609,0.05165670799660137,0.04825097927085376,0.049087259363330096,0.022367793908657885,0.04682226751364798,0.03621844880743748,0.027220358114514783,0.06736996450577017,0.056826675002838695,0.07198637449655299,0.06102333734796599,0.03402155879227666,0.04009809803983378,0.0497504641920232,0.028436512251946426
31,NE,295.9094025556517,0.17323830229952708,0.15469178617223237,0.1402619561295496,0.08111044776040151,0.07026431537895515,0.11109641548513928,0.1343053730558164,0.032798167657865446,0.0796331068698247,0.022600129190688583,0.05295193948479295,0.06234682048028084,0.042270722838372764,0.06954133297500988,0.05254128313136127,0.07787368708194198,0.04559870824634876,0.06530979073414452,0.008721259512931389,0.04441069929015511,0.05578635646611795,0.07887849267482956,0.05071494062287735,0.0366613919323874,0.055533394705210126,0.04016399985087651,0.02267736081429952,0.06307419563443589,0.05490169385666468,0.02004192966696177
32,NV,707.5349642159226,0.17790189693195413,0.17399798873040404,0.17054103491380368,0.08927410737956563,0.08197785923446113,0.10016051750223076,0.06020447763462698,0.049908472812338914,0.05060769781883115,0.04542594704178355,0.043965476757741505,0.03633297216969908,0.02666432642455209,0.06354747541003165,0.059066911116673865,0.055423414523051245,0.03941339321617051,0.051770556993273806,0.05168297446986423,0.06556211074566336,0.05399666010934831,0.07795334039639422,0.03842305550685979,0.056187099755250505,0.036389253176499214,0.08923661817719698,0.04168197475781304,0.03339515627957787,0.018066837038913666,0.06124039297542518
33,NH,264.70182867427593,0.12145624656423418,0.19333155827129647,0.086064009371579,0.055871440624858486,0.09380505435493498,0.07854548779038299,0.10108577273258187,0.08539694593245668,0.10305172767915803,0.0813917566785172,0.027646091595046097,0.045485835433964145,0.014331612099787299,0.04147681521607062,0.06908303280826648,0.015632549248052744,0.0486632136997233,0.1134616800641801,0.05278726372120752,0.03545986656262525,0.024506147667046212,0.09778251502206246,0.03367576226886952,0.015728681567098547,0.06267637382407985,0.06515069072464544,0.03942600391216214,0.057651233446920386,0.05590086825154301,0.08347376286664898
34,NJ,1162.212189890641,0.16719476629850108,0.1511118467765934,0.10572941126596605,0.08457812396645736,0.10648246756306706,0.10172411665284582,0.09168512289851456,0.05842843379749055,0.06327554878531493,0.06979016199524905,0.07059172993477325,0.048972046088917386,0.025510156227615263,0.052385021307327875,0.057302272430759305,0.024616624262070112,0.03556505424600305,0.03135983754629872,0.057310666279523886,0.028065899870031313,0.040737845055555576,0.04915389831309418,0.05642522308733078,0.05786377004075468,0.04586214834600817,0.060281437404941594,0.02861526228125393,0.06364027633259392,0.10149419477225463,0.06424663617289247
35,NM,415.09744284088754,0.16458434489665058,0.2114244576839569,0.15264702727633356,0.06320845555767315,0.08764359233913645,0.08855010493976398,0.09282302707216562,0.0448512255356518,0.05006479096989188,0.044202973728776004,0.07398763470705386,0.06518256194821014,0.039912056130637794,0.04588097394524386,0.04936659041547633,0.015376711844737637,0.08482331531052904,0.03775865957092857,0.05260477503376536,0.047706568307347444,0.034849968352240954,0.03603148873090192,0.0507880509487141,0.03286115345672376,0.10719718766099029,0.06584007279709339,0.028932633557954814,0.03556421066880323,0.03098117445652302,0.0643542121561246
36,NY,2314.4361487307797,0.14238669427286663,0.16838300722744146,0.13390827043937492,0.06368187507219253,0.10162042088890187,0.09906413596541859,0.0932935147872337,0.06647913160541696,0.06965649104989192,0.06152645869126133,0.0501763662406866,0.05164702852074078,0.05362891469936807,0.04442034129224461,0.05698641172952854,0.037637560939611875,0.046711878056310954,0.057817748318546386,0.05827149489496007,0.03683826099886433,0.048010354239091044,0.052895089102521664,0.03359887990461942,0.04498104934753898,0.06281446425363393,0.05070647266200035,0.04273185821447358,0.057867986007433404,0.06600806094955143,0.04624977962827398
